Second,Volt,Volt2,
4.44000e-03,4.64e+00,1.70e-01, 
4.46000e-03,4.72e+00,1.67e-01, 
4.48000e-03,4.64e+00,1.65e-01, 
4.50000e-03,4.72e+00,1.69e-01, 
4.52000e-03,4.72e+00,1.66e-01, 
4.54000e-03,4.80e+00,1.69e-01, 
4.56000e-03,4.80e+00,1.67e-01, 
4.58000e-03,4.80e+00,1.71e-01, 
4.60000e-03,4.80e+00,1.68e-01, 
4.62000e-03,4.80e+00,1.73e-01, 
4.64000e-03,4.80e+00,1.71e-01, 
4.66000e-03,4.80e+00,1.75e-01, 
4.68000e-03,4.80e+00,1.74e-01, 
4.70000e-03,4.88e+00,1.78e-01, 
4.72000e-03,4.88e+00,1.77e-01, 
4.74000e-03,4.80e+00,1.80e-01, 
4.76000e-03,4.88e+00,1.78e-01, 
4.78000e-03,4.96e+00,1.82e-01, 
4.80000e-03,4.88e+00,1.79e-01, 
4.82000e-03,4.96e+00,1.82e-01, 
4.84000e-03,4.96e+00,1.80e-01, 
4.86000e-03,4.96e+00,1.78e-01, 
4.88000e-03,4.96e+00,1.81e-01, 
4.90000e-03,4.88e+00,1.75e-01, 
4.92000e-03,4.88e+00,1.78e-01, 
4.94000e-03,4.96e+00,1.73e-01, 
4.96000e-03,4.80e+00,1.76e-01, 
4.98000e-03,4.88e+00,1.71e-01, 
5.00000e-03,4.80e+00,1.73e-01, 
5.02000e-03,4.80e+00,1.68e-01, 
5.04000e-03,4.80e+00,1.71e-01, 
5.06000e-03,4.80e+00,1.67e-01, 
5.08000e-03,4.80e+00,1.69e-01, 
5.10000e-03,4.80e+00,1.65e-01, 
5.12000e-03,4.80e+00,1.69e-01, 
5.14000e-03,4.72e+00,1.66e-01, 
5.16000e-03,4.72e+00,1.70e-01, 
5.18000e-03,4.80e+00,1.67e-01, 
5.20000e-03,4.72e+00,1.68e-01, 
5.22000e-03,4.72e+00,1.72e-01, 
5.24000e-03,4.64e+00,1.71e-01, 
5.26000e-03,4.64e+00,1.76e-01, 
5.28000e-03,4.64e+00,1.74e-01, 
5.30000e-03,4.56e+00,1.77e-01, 
5.32000e-03,4.64e+00,1.79e-01, 
5.34000e-03,4.56e+00,1.75e-01, 
