Freq,,Amp,,
               48385,Hz,              -73.25, dBm,
               48466,Hz,              -75.19, dBm,
               48547,Hz,              -76.66, dBm,
               48628,Hz,              -76.36, dBm,
               48709,Hz,              -74.74, dBm,
               48790,Hz,              -72.78, dBm,
               48871,Hz,              -70.90, dBm,
               48952,Hz,              -69.27, dBm,
               49033,Hz,              -67.93, dBm,
               49114,Hz,              -66.80, dBm,
               49195,Hz,              -65.93, dBm,
               49276,Hz,              -65.40, dBm,
               49357,Hz,              -65.17, dBm,
               49438,Hz,              -65.15, dBm,
               49519,Hz,              -65.23, dBm,
               49600,Hz,              -65.58, dBm,
