Freq,,Amp,,
               89605,Hz,              -81.87, dBm,
               89770,Hz,              -80.34, dBm,
               89935,Hz,              -80.15, dBm,
               90100,Hz,              -79.27, dBm,
               90265,Hz,              -79.81, dBm,
               90430,Hz,              -82.84, dBm,
               90595,Hz,              -83.15, dBm,
               90760,Hz,              -91.94, dBm,
               90925,Hz,              -88.29, dBm,
               91090,Hz,              -85.74, dBm,
               91255,Hz,              -82.28, dBm,
               91420,Hz,              -82.27, dBm,
               91585,Hz,              -83.29, dBm,
               91750,Hz,              -83.85, dBm,
               91915,Hz,              -87.03, dBm,
               92080,Hz,              -89.77, dBm,
               92245,Hz,              -90.85, dBm,
               92410,Hz,              -91.37, dBm,
               92575,Hz,              -85.33, dBm,
               92740,Hz,              -83.22, dBm,
               92905,Hz,              -83.58, dBm,
               93070,Hz,              -85.12, dBm,
               93235,Hz,              -85.80, dBm,
               93400,Hz,              -81.66, dBm,
               93565,Hz,              -80.95, dBm,
               93730,Hz,              -83.23, dBm,
               93895,Hz,              -82.87, dBm,
               94060,Hz,              -85.54, dBm,
               94225,Hz,              -85.61, dBm,
               94390,Hz,              -83.38, dBm,
               94555,Hz,              -83.53, dBm,
               94720,Hz,              -88.72, dBm,
               94885,Hz,              -88.52, dBm,
               95050,Hz,              -87.25, dBm,
               95215,Hz,              -81.53, dBm,
               95380,Hz,              -80.13, dBm,
               95545,Hz,              -78.92, dBm,
               95710,Hz,              -77.81, dBm,
               95875,Hz,              -78.26, dBm,
               96040,Hz,              -84.95, dBm,
               96205,Hz,              -84.87, dBm,
               96370,Hz,              -86.84, dBm,
               96535,Hz,              -91.92, dBm,
               96700,Hz,              -89.94, dBm,
               96865,Hz,              -85.56, dBm,
               97030,Hz,              -85.53, dBm,
               97195,Hz,              -85.77, dBm,
               97360,Hz,              -85.77, dBm,
               97525,Hz,              -87.86, dBm,
               97690,Hz,              -87.88, dBm,
               97855,Hz,              -89.92, dBm,
               98020,Hz,              -88.31, dBm,
               98185,Hz,              -87.92, dBm,
               98350,Hz,              -82.68, dBm,
               98515,Hz,              -80.68, dBm,
               98680,Hz,              -80.84, dBm,
               98845,Hz,              -81.63, dBm,
               99010,Hz,              -86.64, dBm,
               99175,Hz,              -89.55, dBm,
               99340,Hz,              -90.12, dBm,
               99505,Hz,              -85.18, dBm,
               99670,Hz,              -81.44, dBm,
               99835,Hz,              -81.44, dBm,
              100000,Hz,              -86.35, dBm,
