Second,Volt,Volt2,
-1.14560e-04,1.60e-01,1.74e-01, 
-1.14360e-04,2.00e-01,1.74e-01, 
-1.14160e-04,1.60e-01,1.74e-01, 
-1.13960e-04,2.00e-01,1.72e-01, 
-1.13760e-04,1.60e-01,1.71e-01, 
-1.13560e-04,2.20e-01,1.72e-01, 
-1.13360e-04,1.80e-01,1.72e-01, 
-1.13160e-04,2.20e-01,1.71e-01, 
-1.12960e-04,1.60e-01,1.72e-01, 
-1.12760e-04,2.40e-01,1.71e-01, 
-1.12560e-04,1.80e-01,1.72e-01, 
-1.12360e-04,2.40e-01,1.74e-01, 
-1.12160e-04,1.80e-01,1.73e-01, 
-1.11960e-04,2.20e-01,1.75e-01, 
-1.11760e-04,2.20e-01,1.74e-01, 
-1.11560e-04,1.80e-01,1.73e-01, 
-1.11360e-04,1.80e-01,1.74e-01, 
-1.11160e-04,2.20e-01,1.73e-01, 
-1.10960e-04,2.40e-01,1.73e-01, 
-1.10760e-04,1.80e-01,1.72e-01, 
-1.10560e-04,2.00e-01,1.72e-01, 
-1.10360e-04,2.40e-01,1.73e-01, 
-1.10160e-04,2.00e-01,1.73e-01, 
-1.09960e-04,2.40e-01,1.72e-01, 
-1.09760e-04,2.00e-01,1.73e-01, 
-1.09560e-04,2.40e-01,1.72e-01, 
-1.09360e-04,2.40e-01,1.72e-01, 
-1.09160e-04,2.00e-01,1.71e-01, 
-1.08960e-04,2.40e-01,1.71e-01, 
-1.08760e-04,2.00e-01,1.72e-01, 
-1.08560e-04,2.20e-01,1.72e-01, 
-1.08360e-04,2.40e-01,1.70e-01, 
-1.08160e-04,2.40e-01,1.70e-01, 
-1.07960e-04,2.20e-01,1.72e-01, 
-1.07760e-04,2.40e-01,1.71e-01, 
-1.07560e-04,2.40e-01,1.73e-01, 
-1.07360e-04,2.40e-01,1.72e-01, 
-1.07160e-04,2.40e-01,1.73e-01, 
-1.06960e-04,2.20e-01,1.72e-01, 
-1.06760e-04,2.60e-01,1.73e-01, 
-1.06560e-04,2.40e-01,1.73e-01, 
-1.06360e-04,2.60e-01,1.72e-01, 
-1.06160e-04,2.40e-01,1.72e-01, 
-1.05960e-04,2.60e-01,1.73e-01, 
-1.05760e-04,2.60e-01,1.72e-01, 
-1.05560e-04,2.40e-01,1.73e-01, 
-1.05360e-04,2.40e-01,1.73e-01, 
-1.05160e-04,2.60e-01,1.72e-01, 
-1.04960e-04,2.40e-01,1.73e-01, 
-1.04760e-04,2.80e-01,1.72e-01, 
-1.04560e-04,2.40e-01,1.72e-01, 
-1.04360e-04,2.80e-01,1.73e-01, 
-1.04160e-04,2.80e-01,1.73e-01, 
-1.03960e-04,2.40e-01,1.72e-01, 
-1.03760e-04,2.80e-01,1.73e-01, 
-1.03560e-04,2.40e-01,1.71e-01, 
-1.03360e-04,2.40e-01,1.71e-01, 
-1.03160e-04,2.80e-01,1.70e-01, 
-1.02960e-04,2.80e-01,1.71e-01, 
-1.02760e-04,2.40e-01,1.70e-01, 
