Freq,,Amp,,
              345470,Hz,              -90.15, dBm,
              346135,Hz,              -86.44, dBm,
              346800,Hz,              -92.25, dBm,
              347465,Hz,              -91.99, dBm,
              348130,Hz,              -89.30, dBm,
              348795,Hz,              -93.33, dBm,
              349460,Hz,              -87.00, dBm,
              350125,Hz,              -86.97, dBm,
              350790,Hz,              -87.46, dBm,
              351455,Hz,              -88.99, dBm,
              352120,Hz,              -91.99, dBm,
              352785,Hz,              -88.73, dBm,
              353450,Hz,              -87.43, dBm,
              354115,Hz,              -84.49, dBm,
              354780,Hz,              -84.76, dBm,
              355445,Hz,              -85.75, dBm,
              356110,Hz,              -85.44, dBm,
              356775,Hz,              -86.34, dBm,
              357440,Hz,              -87.92, dBm,
              358105,Hz,              -91.48, dBm,
              358770,Hz,              -88.47, dBm,
              359435,Hz,              -89.55, dBm,
              360100,Hz,              -88.86, dBm,
              360765,Hz,              -86.82, dBm,
              361430,Hz,              -88.86, dBm,
              362095,Hz,              -88.23, dBm,
              362760,Hz,              -88.31, dBm,
              363425,Hz,              -90.06, dBm,
              364090,Hz,              -92.17, dBm,
              364755,Hz,              -92.19, dBm,
              365420,Hz,              -93.31, dBm,
              366085,Hz,              -86.09, dBm,
              366750,Hz,              -84.44, dBm,
              367415,Hz,              -91.51, dBm,
              368080,Hz,              -95.36, dBm,
              368745,Hz,              -93.51, dBm,
              369410,Hz,              -90.64, dBm,
              370075,Hz,              -91.41, dBm,
              370740,Hz,              -93.85, dBm,
              371405,Hz,              -89.40, dBm,
              372070,Hz,              -90.13, dBm,
              372735,Hz,              -92.51, dBm,
              373400,Hz,              -94.04, dBm,
              374065,Hz,              -90.51, dBm,
              374730,Hz,              -93.00, dBm,
              375395,Hz,              -92.78, dBm,
              376060,Hz,              -92.10, dBm,
              376725,Hz,              -91.60, dBm,
              377390,Hz,              -96.51, dBm,
              378055,Hz,              -89.55, dBm,
              378720,Hz,              -90.30, dBm,
              379385,Hz,              -93.11, dBm,
              380050,Hz,              -92.62, dBm,
              380715,Hz,              -91.78, dBm,
              381380,Hz,              -88.52, dBm,
              382045,Hz,              -91.95, dBm,
              382710,Hz,              -92.31, dBm,
              383375,Hz,              -91.54, dBm,
              384040,Hz,              -90.50, dBm,
              384705,Hz,              -90.09, dBm,
              385370,Hz,              -93.53, dBm,
              386035,Hz,              -91.44, dBm,
              386700,Hz,              -88.31, dBm,
              387365,Hz,              -92.94, dBm,
              388030,Hz,              -90.00, dBm,
              388695,Hz,              -90.31, dBm,
              389360,Hz,              -88.95, dBm,
              390025,Hz,              -92.74, dBm,
              390690,Hz,              -92.96, dBm,
              391355,Hz,              -88.79, dBm,
              392020,Hz,              -88.44, dBm,
              392685,Hz,              -90.26, dBm,
              393350,Hz,              -90.96, dBm,
              394015,Hz,              -91.18, dBm,
              394680,Hz,              -91.35, dBm,
              395345,Hz,              -87.76, dBm,
              396010,Hz,              -87.75, dBm,
              396675,Hz,              -91.48, dBm,
              397340,Hz,              -89.20, dBm,
              398005,Hz,              -92.50, dBm,
              398670,Hz,              -87.97, dBm,
              399335,Hz,              -90.41, dBm,
              400000,Hz,              -92.40, dBm,
